,Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,answer_prob_exp,answer_prob_obs,ans_prob_obs_edit_subject_and,ans_prob_obs_edit_subject_that,ans_prob_obs_edit_subject_but,ans_prob_obs_edit_subject_or,ans_prob_obs_edit_subject_as,ans_prob_obs_edit_subject_if,ans_prob_obs_edit_subject_when,ans_prob_obs_edit_subject_than,ans_prob_obs_edit_subject_because,ans_prob_obs_edit_subject_while,ans_prob_obs_edit_subject_so,ans_prob_obs_edit_subject_where,ans_prob_obs_edit_subject_since,ans_prob_obs_edit_subject_though,ans_prob_obs_edit_subject_after,ans_prob_obs_edit_subject_until,ans_prob_obs_edit_subject_whether,ans_prob_obs_edit_subject_before,ans_prob_obs_edit_subject_although,ans_prob_obs_edit_subject_even,ans_prob_obs_edit_subject_like,ans_prob_obs_edit_subject_unless,ans_prob_obs_edit_subject_nor,ans_prob_obs_edit_subject_once,ans_prob_obs_edit_subject_long,ans_prob_obs_edit_subject_except,ans_prob_obs_edit_subject_now,ans_prob_obs_edit_subject_far,ans_prob_obs_edit_subject_for,ans_prob_obs_edit_subject_soon,ans_prob_obs_edit_subject_in,ans_prob_obs_edit_subject_rather,ans_prob_obs_edit_subject_and/or,ans_prob_obs_edit_subject_whereas,ans_prob_obs_edit_subject_not,ans_prob_obs_edit_subject_till,ans_prob_obs_edit_subject_case,ans_prob_obs_edit_subject_provided,ans_prob_obs_edit_subject_considering,ans_prob_obs_edit_subject_given
301,301,The country of citizenship of Akiko Matsuura is,The country of citizenship of the has part of Pre is,Akiko Matsuura,the has part of Pre, Japan,0.0008115679956972599,0.00012936716666445136,0.0001236205716850236,0.00011394390458008274,0.0002549653872847557,0.0001096291234716773,9.740670066094026e-05,5.9070396673632786e-05,0.00010953207674901932,3.823939186986536e-05,7.14386987965554e-05,0.00014470689347945154,0.00013414796558208764,8.36355538922362e-05,9.300340025220066e-05,0.0003335066430736333,9.227053669746965e-05,0.00020843642414547503,4.8154859541682526e-05,8.732069545658305e-05,0.0002961895370390266,3.8608875911450014e-05,0.00014135378296487033,7.091528095770627e-05,8.238799637183547e-05,0.00010813154221978039,0.00010251939238514751,0.0001316340931225568,0.00016130432777572423,2.7696161851054057e-05,7.851250120438635e-05,6.960800237720832e-05,0.00011876792996190488,6.244391988730058e-05,4.020387859782204e-05,8.457371586700901e-05,6.381195271387696e-05,2.301541098859161e-05,0.00014144812303129584,7.61086557758972e-05,5.041622353019193e-05,8.09719567769207e-05
302,302,"The place of death of Sigismund I, Prince of Anhalt-Dessau is","The place of death of the father of Albert V, Prince of Anhalt-Dessau is","Sigismund I, Prince of Anhalt-Dessau","the father of Albert V, Prince of Anhalt-Dessau", Coswig,3.483307182250428e-06,1.9028698261536192e-06,1.411498033121461e-06,9.977059107768582e-07,1.6796908539618016e-06,1.0197387609878206e-06,8.24093262963288e-07,6.390739144990221e-06,1.0466533240105491e-06,4.2792439103322977e-07,2.429373125778511e-06,1.5934331258904422e-06,1.3966625829198165e-06,1.182091864393442e-06,2.81960660686309e-06,3.6706348964798963e-06,2.1460975858644815e-06,2.0294557998568052e-06,1.3777215599475312e-06,1.2307258430155343e-06,1.0212158940703375e-06,6.426676009141374e-07,1.1121575198558276e-06,8.565560278839257e-07,9.35038656280085e-07,4.954976020599133e-07,9.515371743873402e-07,1.3010493375986698e-06,3.6424683003133396e-07,6.0782917898905e-07,9.198087695949653e-07,7.544698519268422e-07,1.56751320901094e-06,6.333241913125676e-07,4.892141873824585e-07,7.69439566283836e-07,3.7032725686003687e-07,6.232270948203222e-07,1.5762772136440617e-06,1.2324239833105821e-06,4.373698345716548e-07,3.5421207940089516e-06
303,303,The place of birth of Marek Koterski is,The place of birth of the director of Nothing Funny is,Marek Koterski,the director of Nothing Funny, Kraków,0.00038785437936894596,0.00042508597834967077,0.0005712101701647043,0.0003667800046969205,0.0003699258959386498,0.00020614053937606514,0.00012821184645872563,0.0004185926809441298,0.00020263661281205714,0.0003618243208620697,0.0003892407694365829,0.0002756227331701666,0.00015067472122609615,0.0001685851748334244,0.0007859665784053504,0.000617822865024209,0.0008097647805698216,0.0003320689429529011,6.883661262691021e-05,0.0003771403571590781,0.0003125634975731373,0.00012226513354107738,0.0002504655276425183,6.816128734499216e-05,0.00048020834219641984,0.00011759433255065233,0.00020032627799082547,0.00035923178074881434,0.0002036895602941513,0.0005093557410873473,0.0002733106375671923,0.00037042456096969545,0.0006714946357533336,0.00013604521518573165,8.451678149867803e-05,6.867590127512813e-05,0.00017834080790635198,0.000156359703396447,0.0004143186379224062,0.0001992394245462492,8.884618000593036e-05,0.00044549579615704715
304,304,The father of Jean-Marie Poiré is,The father of the director of Santa Claus Is a Stinker is,Jean-Marie Poiré,the director of Santa Claus Is a Stinker, Alain Poiré,1.644659641897306e-05,1.7610183931537904e-05,1.8346659999224357e-05,8.576846994401421e-06,1.4443333384406287e-05,1.2418429832905531e-05,2.075960765068885e-05,5.5068729125196114e-05,1.056319524650462e-05,1.7037586076185107e-05,4.061902654939331e-05,2.6340605472796597e-05,1.0694778211473022e-05,1.2966809663339518e-05,5.524097286979668e-05,5.9011141274822876e-05,4.014077421743423e-05,1.0674270015442744e-05,2.9265684133861214e-05,1.7616262994124554e-05,1.6646759831928648e-05,2.57792416960001e-05,1.5488301869481802e-05,2.2960070054978132e-05,3.1406259950017557e-05,3.898333943652688e-06,5.4497986639034934e-06,2.32060829148395e-05,1.0422531886433717e-05,9.103715456149075e-06,7.127676326490473e-06,1.0295807442162186e-05,2.298963227076456e-05,1.84993987204507e-05,2.0369414414744824e-05,2.0574294467223808e-05,8.595778126618825e-06,2.1096828277222812e-05,3.8580390537390485e-05,3.771318370127119e-05,3.587254832382314e-05,6.807468889746815e-05
305,305,Thomas Hart Benton was educated at,The father of Jessie Benton Frémont was educated at,Thomas Hart Benton,the father of Jessie Benton Frémont, North Carolina,0.0035448437556624413,0.003450042335316539,0.0032783953938633204,0.0029300132300704718,0.0036752340383827686,0.0039694225415587425,0.002025015652179718,0.003116018371656537,0.0025956998579204082,0.002913733944296837,0.003405847353860736,0.002957139629870653,0.001565219135954976,0.002687751082703471,0.0028722004499286413,0.0028046448715031147,0.0021657361648976803,0.0031254305504262447,0.002263775561004877,0.0025208957958966494,0.0032180636189877987,0.0018954770639538765,0.002362543484196067,0.0037697877269238234,0.006601284723728895,0.0009145510266534984,0.005012142937630415,0.0021014970261603594,0.002540166489779949,0.0014086730079725385,0.0028163341339677572,0.001588678453117609,0.0023433947935700417,0.003324421588331461,0.0020298799499869347,0.0013688055332750082,0.0039625586941838264,0.0021097068674862385,0.003021546872332692,0.003477310063317418,0.0016806419007480145,0.003656518179923296
306,306,The place of birth of Steve Rasnic Tem is,The place of birth of the spouse of Melanie Tem is,Steve Rasnic Tem,the spouse of Melanie Tem, Jonesville,6.118556029832689e-06,2.874054416679428e-06,2.6054249246953987e-06,1.5560453903162852e-06,1.6320794884450152e-06,7.821852250344818e-07,9.32241221107688e-07,1.8702107809076551e-06,1.559043425913842e-06,1.422419359187188e-06,3.619787776187877e-06,1.33310879846249e-06,1.4229344742489047e-06,2.5856368210952496e-06,5.160929504199885e-06,4.323253051552456e-06,4.337824520916911e-06,1.2328026741670328e-06,1.1953383136642515e-06,2.0603235952876275e-06,1.7742435147738433e-06,7.127314916033356e-07,8.554329156140739e-07,9.905835440804367e-07,2.4327564460691065e-06,7.045254051263328e-07,1.3515244745576638e-06,3.083187721131253e-06,2.6925474685413064e-06,2.7377614060242195e-06,1.7461283050579368e-06,3.52009988091595e-06,2.864304633476422e-06,1.1233993291170918e-06,1.4660807892141747e-06,1.3538852954297909e-06,7.703702067374252e-07,1.560840246384032e-06,4.151625489612343e-06,1.1573832807698636e-06,3.567372175439232e-07,4.024385361844907e-06
307,307,"The date of birth of Thomas Onslow, 2nd Baron Onslow is","The date of birth of the father of Richard Onslow, 3rd Baron Onslow is","Thomas Onslow, 2nd Baron Onslow","the father of Richard Onslow, 3rd Baron Onslow", 27 November 1679,0.0022421132307499647,0.002564267721027136,0.004561240319162607,0.0021696570329368114,0.003750294679775834,0.0015227759722620249,0.002109349239617586,0.002887922106310725,0.0017955092480406165,0.0012224712409079075,0.0029799845069646835,0.0055884080938994884,0.0009908975334838033,0.0015851430362090468,0.005139102693647146,0.0036697399336844683,0.005217708647251129,0.004781581927090883,0.0013281551655381918,0.0025612295139580965,0.0038478125352412462,0.0027371335308998823,0.001287981285713613,0.00318143586628139,0.0014003877295181155,0.0030827943701297045,0.001965224277228117,0.00419762684032321,0.0008344431407749653,0.001682463102042675,0.003965017851442099,0.0003505600325297564,0.0035851984284818172,0.001870491192676127,0.0014784375671297312,0.0018125943606719375,0.0007648157188668847,0.0013080197386443615,0.0021814825013279915,0.0014841498341411352,0.0006042534951120615,0.0021377576049417257
308,308,The country of citizenship of Babur is,The country of citizenship of the spouse of Zainab Sultan Begum is,Babur,the spouse of Zainab Sultan Begum, Mughal Empire,3.389401899767108e-05,3.274341725045815e-05,4.531638478511013e-05,1.8262691810377873e-05,5.815212716697715e-05,4.466460086405277e-05,3.152144199702889e-05,7.727921911282465e-05,2.7493786546983756e-05,5.379193680710159e-06,3.664361793198623e-05,4.159302989137359e-05,3.3480631827842444e-05,2.2806247216067277e-05,4.008228279417381e-05,7.77386303525418e-05,4.542219539871439e-05,3.084001946263015e-05,1.750744559103623e-05,3.580212069209665e-05,2.7813563065137714e-05,2.1353898773668334e-05,3.556125739123672e-05,2.020998545049224e-05,1.7561975255375728e-05,1.4359510714712087e-05,2.060598308162298e-05,6.9678011641372e-05,1.7580483472556807e-05,2.7985241104033776e-05,4.9471585953142494e-05,1.8085331248585135e-05,0.00010150594607694075,3.0075727408984676e-05,0.00012459687422960997,3.02922726405086e-05,2.480814691807609e-05,4.328870272729546e-05,1.8826167433871888e-05,3.538953751558438e-05,3.101041147601791e-05,2.8674970963038504e-05
309,309,The place of birth of Nicki Minaj is,The place of birth of the composer of Marilyn Monroe is,Nicki Minaj,the composer of Marilyn Monroe, Port of Spain,7.3933911153289955e-06,2.0998366380808875e-05,2.3688595319981687e-05,1.9579380023060367e-05,2.03821236937074e-05,5.267788310447941e-06,1.0255013876303565e-05,4.2271662096027285e-05,1.5336423530243337e-05,8.79006074683275e-06,4.887091927230358e-05,1.1534375516930595e-05,3.885411842929898e-06,1.789106499927584e-05,6.542754999827594e-05,2.383336322964169e-05,4.339011502452195e-05,8.693757990840822e-06,4.2610522541508544e-06,1.846630038926378e-05,1.681368303252384e-05,5.995175342832226e-06,7.001489848335041e-06,4.192692813376198e-06,2.9437627745210193e-05,8.16278588899877e-06,5.808267815154977e-06,2.3484284611186013e-05,7.467262548743747e-06,1.2925676855957136e-05,1.8706730770645663e-05,7.139054559957003e-06,2.7871992642758414e-05,8.426956810581032e-06,7.392284260276938e-06,1.2345554750936572e-05,2.8137171739217592e-06,8.668550435686484e-06,1.5621788406861015e-05,1.1490937140479218e-05,9.798620794754243e-07,3.946144352084957e-05
310,310,Lord Eustace Cecil was educated at,"The father of Evelyn Cecil, 1st Baron Rockley was educated at",Lord Eustace Cecil,"the father of Evelyn Cecil, 1st Baron Rockley"," Royal Military College, Sandhurst",0.003887472441419959,0.004408434499055147,0.004484542179852724,0.003390809055417776,0.003460044041275978,0.0044248043559491634,0.0031209136359393597,0.003418130101636052,0.004006810020655394,0.002653784118592739,0.0044853659346699715,0.00286381714977324,0.0018549083033576608,0.003052622778341174,0.0033673602156341076,0.0032133206259459257,0.0037119989283382893,0.0043694740161299706,0.002329752780497074,0.0025565021205693483,0.004447788931429386,0.002223129151389003,0.0019341881852596998,0.0037407400086522102,0.0035584724973887205,0.0019146164413541555,0.00323426048271358,0.0034905164502561092,0.003276424715295434,0.0024826996959745884,0.003627226920798421,0.001959423767402768,0.0033633445855230093,0.0019242888083681464,0.0021975392010062933,0.0016589510487392545,0.004992964211851358,0.002807616489008069,0.003353344975039363,0.0039397296495735645,0.0018963145557790995,0.0038994576316326857
311,311,The place of death of  Aurelia is,The place of death of the mother of Julia the Younger is,Aurelia,the mother of Julia the Younger, Roman,7.171048491727561e-05,5.851792957400903e-05,0.00011882263061124831,7.40325849619694e-05,7.437221211148426e-05,2.698460957617499e-05,5.2046227210666984e-05,4.864518268732354e-05,3.839108467218466e-05,1.5229376003844664e-05,9.609528206055984e-05,5.188929571886547e-05,2.5820292648859322e-05,3.984791328548454e-05,0.00032417167676612735,8.207802602555603e-05,7.195590296760201e-05,5.618813156615943e-05,1.29278641907149e-05,7.460556662408635e-05,5.2416078688111156e-05,2.975821917061694e-05,2.8992952138651162e-05,2.1882744476897642e-05,3.794563599512912e-05,6.145860970718786e-05,7.73042265791446e-05,7.936621113913134e-05,2.079993464576546e-05,2.735593807301484e-05,7.181898399721831e-05,1.309932667936664e-05,5.1875304052373394e-05,2.552411751821637e-05,4.824450297746807e-05,3.671261583804153e-05,1.9188866644981317e-05,1.8705599359236658e-05,3.9615075365873054e-05,2.3087030058377422e-05,4.365914719528519e-06,6.385703454725444e-05
312,312,The place of death of Roberto Rossellini is,The place of death of the director of Giovanna d'Arco al rogo is,Roberto Rossellini,the director of Giovanna d'Arco al rogo, Rome,0.00016700787818990648,0.00037657428765669465,0.0005612676031887531,0.000544949434697628,0.0003095663560088724,5.1140097639290616e-05,0.0002161172596970573,0.00035011727595701814,0.00018458146951161325,9.182044595945626e-05,0.001526589854620397,0.00018785499560181051,0.0002521631249692291,0.000615476630628109,0.001150793395936489,0.0002086077001877129,0.0002923685242421925,0.00028107553953304887,5.9349411458242685e-05,0.0005829076981171966,0.00014278237358666956,0.0001214004514622502,0.0003044564800802618,9.708513243822381e-05,5.4414558690041304e-05,0.0003206695837434381,0.0003268586297053844,0.0003738244413398206,6.842867151135579e-05,0.00017752658459357917,0.00032776291482150555,0.00011120302224298939,0.0002540331915952265,0.00016111857257783413,5.107409742777236e-05,0.0003907818754669279,5.7858986110659316e-05,4.630044350051321e-05,0.00014829372230451554,0.0001737124694045633,8.370522664336022e-06,0.00036864905268885195
313,313,Tanikella Bharani received the,The director of  Mithunam received the,Tanikella Bharani,the director of  Mithunam, Nandi Awards,0.002085368614643812,0.0015946832718327641,0.0018717357888817787,0.0015768695157021284,0.001439098734408617,0.0017194617539644241,0.0009611821151338518,0.0012913200771436095,0.0014398291241377592,0.0007109013968147337,0.001610873150639236,0.001210645423270762,0.0010750492801889777,0.0014832890592515469,0.0010545678669586778,0.0013493112055584788,0.0012762107653543353,0.0013292351504787803,0.0011051895562559366,0.0010216993978247046,0.0023532432969659567,0.001199980964884162,0.0011340006021782756,0.0014144012238830328,0.0030567350331693888,0.0008803911623544991,0.001079833833500743,0.0010300076100975275,0.001765538239851594,0.0007224491564556956,0.0013652987545356154,0.0015193897997960448,0.001119060325436294,0.0008085971348918974,0.0034030629321932793,0.0007620393298566341,0.001760409097187221,0.0011281491024419665,0.001114844810217619,0.0013331113150343299,0.0005002793041057885,0.0010344767943024635
314,314,The place of death of Gustavo Alatriste is,The place of death of the director of The House of Bernarda Alba is,Gustavo Alatriste,the director of The House of Bernarda Alba," Houston, Texas",7.728708624199498e-06,9.947931175702251e-06,7.242325409606565e-06,4.2924257286358625e-06,7.828762136341538e-06,3.162334905937314e-06,7.90088415669743e-06,1.2939077350893058e-05,5.896905349800363e-06,2.5009960609168047e-06,3.605998426792212e-05,7.085392098815646e-06,2.0122902242292184e-06,1.6367677744710818e-05,8.023454029171262e-06,3.8150119507918134e-06,4.021500444650883e-06,2.4374699023610447e-06,1.4424769005927374e-06,4.1402918213861994e-06,2.6038940177386394e-06,3.5695832139026606e-06,6.1895366343378555e-06,2.852915713447146e-06,9.13175790628884e-06,2.4523023967049085e-06,6.627070433751214e-06,2.315783603989985e-06,4.272748356015654e-06,1.787898327165749e-06,3.161952236041543e-06,1.9549784155969974e-06,5.695911113434704e-06,6.8039885263715405e-06,2.5201593416568357e-06,1.997283470700495e-05,2.7702069473889424e-06,2.1407465737866005e-06,6.535041848110268e-06,5.777034857601393e-06,1.4489614841295406e-06,9.65424351306865e-06
315,315,The place of death of Eugene C. Pulliam is,The place of death of the father of Eugene S. Pulliam is,Eugene C. Pulliam,the father of Eugene S. Pulliam, Arizona,5.149171556695364e-06,5.391640570451273e-06,6.198737537488341e-06,2.9189059205236845e-06,5.520891136256978e-06,2.3118307126424043e-06,5.2140176194370724e-06,8.576872460253071e-06,3.1560934985463973e-06,1.2994995586268487e-06,1.7818190826801583e-05,7.71332997828722e-06,1.7639514453549054e-06,6.706934982503299e-06,4.586050181387691e-06,2.4731195935601136e-06,4.1104076444753446e-06,1.816920303099323e-06,2.2781910047342535e-06,3.293961981398752e-06,2.385094830970047e-06,2.6774230263981735e-06,4.139041266171262e-06,2.385121433690074e-06,4.314193574828096e-06,1.2740670172206592e-06,4.2202977965644095e-06,2.6243515094392933e-06,2.118555357810692e-06,2.419775455564377e-06,3.24823554365139e-06,5.7945844673668034e-06,4.230083504808135e-06,1.3041474176134216e-06,4.7128760343184695e-06,7.719054337940179e-06,2.077598765026778e-06,3.112682634309749e-06,8.351651558768936e-06,4.176593392912764e-06,1.0846599707292626e-06,4.260753939888673e-06
316,316,The country of citizenship of Sibyl de Neufmarché is,The country of citizenship of the mother of Margaret of Hereford is,Sibyl de Neufmarché,the mother of Margaret of Hereford, Welsh,1.565989123264444e-06,1.3245869922684506e-05,1.0445142834214494e-05,6.764069439668674e-06,1.0169943379878532e-05,3.874069079756737e-06,1.0665754416550044e-05,9.140802831097972e-06,6.048414888937259e-06,2.1141772776900325e-06,1.37443912535673e-05,1.0213133464276325e-05,7.970801561896224e-06,1.3406738617049996e-05,9.194282029056922e-06,4.0862170862965286e-05,1.536248419142794e-05,5.70191605220316e-06,1.8479109940017224e-06,7.047279268590501e-06,3.422160807531327e-05,5.405448519013589e-06,1.1474149687273894e-05,4.780756626132643e-06,6.042003860784462e-06,8.866330063028727e-06,8.721820449864026e-06,7.870432455092669e-06,8.023296686587855e-06,1.0141265192942228e-05,6.784988727304153e-06,1.923504669321119e-06,1.6560663425480016e-05,5.511068138730479e-06,9.72265570453601e-06,1.9788372810580768e-05,4.6856262088113e-06,2.2985968826105818e-05,2.9155119136703433e-06,7.87032058724435e-06,1.3441874671116238e-06,3.580010343284812e-06
